price_doc,timestamp,full_sq,num_room,kitch_sq,state,area_m,raion_popul,university_top_20_raion,radiation_raion,full_all,metro_min_avto,big_road1_km,oil_urals,gdp_quart,cpi,balance_trade_growth,deposits_growth,rent_price_2room_eco,rent_price_1room_eco
5000000,2012-12-03,36,2.0,6.0,2.0,5293464.965,77878,0,False,115352,1.553571726,0.147383305,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4144667,2012-12-03,56,2.0,6.0,2.0,7878765.473,32241,0,False,39873,8.713244028,2.743131524,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5000000,2012-12-03,38,2.0,6.0,2.0,26155137.04,178264,0,False,102618,1.699308739,2.843945021,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6780000,2012-12-03,90,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2862390,2012-12-03,52,2.0,6.0,2.0,35747947.91,2546,0,False,2942,15.72618613,3.516237489,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5298657,2012-12-03,59,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.579933676,2.370081471,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3398250,2012-12-03,34,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6549250,2012-12-03,79,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4160000,2012-12-03,40,2.0,6.0,2.0,11391678.48,19940,0,False,247469,0.913143882,3.262172437,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4435550,2012-12-04,43,2.0,6.0,2.0,10842309.74,85219,0,False,221709,23.2785783,4.854494726,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5000000,2012-12-04,30,2.0,6.0,2.0,6377883.078,101982,0,False,83369,3.048095508,2.311365577,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
12517850,2012-12-04,89,2.0,6.0,2.0,13089795.79,53786,0,True,178473,3.405351864,1.995541248,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3358760,2012-12-04,40,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.860615885,3.038956449,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8000000,2012-12-04,45,2.0,6.0,2.0,10046857.44,76156,1,True,130229,1.901655734,2.383357156,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6293700,2012-12-04,77,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3696000,2012-12-04,33,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6280000,2012-12-04,49,2.0,6.0,2.0,16861532.79,132349,0,True,142462,2.229044761,0.135414894,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6912200,2012-12-04,64,2.0,6.0,2.0,8659075.461,104410,0,True,85956,1.953173244,4.708330612,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5299000,2012-12-04,63,2.0,6.0,2.0,21494094.8,7122,0,False,9553,5.595300675,4.540853936,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5000000,2012-12-04,157,2.0,6.0,2.0,10071560.22,4199,0,False,12061,2.761011009,2.658891691,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6293700,2012-12-04,77,2.0,6.0,2.0,11391678.48,19940,0,False,247469,1.001468374,3.481845093,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5571000,2012-12-04,61,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3462329,2012-12-04,38,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.20530175,2.661815212,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5668090,2012-12-04,79,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.857265348,2.855063456,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
12000000,2012-12-04,56,2.0,6.0,2.0,5586342.585,83502,0,False,57405,0.64706488,3.300555728,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3274574,2012-12-04,37,2.0,6.0,2.0,7307410.574,75377,0,True,116742,1.482746099,4.081282581,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
11396500,2012-12-04,75,2.0,6.0,2.0,5333221.259,64931,0,False,73148,4.131989437,0.741822048,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3150400,2012-12-04,35,2.0,6.0,2.0,66772450.69,9553,0,False,13890,9.114525779,1.840029504,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3327912,2012-12-04,42,2.0,6.0,2.0,35747947.91,2546,0,False,2942,16.14344449,4.544916838,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5444036,2012-12-04,69,2.0,6.0,2.0,7632939.805,78810,0,True,87713,2.894450709,0.57643715,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4275567,2012-12-04,44,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.167546245,2.678892985,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3239735,2012-12-04,40,2.0,6.0,2.0,7878765.473,32241,0,False,39873,8.713244028,2.743131524,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3544554,2012-12-04,56,2.0,6.0,2.0,7878765.473,32241,0,False,39873,7.288460706,0.657275427,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7553872,2012-12-04,99,2.0,6.0,2.0,26155137.04,178264,0,False,102618,0.694520006,2.036018734,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
9100000,2012-12-04,53,2.0,6.0,2.0,7128794.338,145576,0,False,129207,2.320120653,1.115282021,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3000000,2012-12-05,32,2.0,6.0,2.0,14795571.25,145088,0,True,85956,6.361058607,2.103063728,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3708250,2012-12-05,43,2.0,6.0,2.0,21494094.8,7122,0,False,9553,5.595300675,4.540853936,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4159123,2012-12-05,52,2.0,6.0,2.0,7307410.574,75377,0,True,116742,1.482746099,4.081282581,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6127000,2012-12-05,55,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.897718262,0.988356179,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2332891,2012-12-05,34,2.0,6.0,2.0,35747947.91,2546,0,False,2942,16.45297356,4.458821783,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7000000,2012-12-05,53,2.0,6.0,2.0,7128794.338,145576,0,False,129207,3.326977924,0.669167814,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6000000,2012-12-05,38,2.0,6.0,2.0,17881913.61,165727,0,True,89971,2.427573507,4.165073489,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3925640,2012-12-05,45,2.0,6.0,2.0,21494094.8,7122,0,False,9553,5.595300675,4.540853936,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3731200,2012-12-05,53,2.0,6.0,2.0,7878765.473,32241,0,False,39873,7.288460706,0.657275427,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4462550,2012-12-05,59,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3713908,2012-12-05,50,2.0,6.0,2.0,7878765.473,32241,0,False,39873,7.288460706,0.657275427,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5066950,2012-12-05,57,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4216648,2012-12-05,54,2.0,6.0,2.0,52995275.39,13890,0,False,21819,15.83945056,0.464679349,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3713908,2012-12-05,50,2.0,6.0,2.0,7878765.473,32241,0,False,39873,7.288460706,0.657275427,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6619600,2012-12-05,39,2.0,6.0,2.0,16751119.46,155427,0,False,156377,1.584286312,0.359390595,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2500000,2012-12-05,40,2.0,6.0,2.0,9589336.912,115352,0,False,76284,5.165136185,2.929257585,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5929000,2012-12-05,77,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6000000,2012-12-05,28,2.0,6.0,2.0,4579593.033,71715,0,False,101708,2.079472122,1.15316745,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7500000,2012-12-05,47,2.0,6.0,2.0,6879019.638,112221,0,False,111874,1.850141014,0.920552339,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5990400,2012-12-05,37,2.0,6.0,2.0,12583535.69,178473,0,False,21155,0.059640878,1.74485586,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3871250,2012-12-05,38,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7300000,2012-12-05,41,2.0,6.0,2.0,3998216.265,64317,0,False,153248,1.944002983,1.810694911,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6556630,2012-12-05,71,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5126000,2012-12-05,46,2.0,6.0,2.0,66772450.69,9553,0,False,13890,11.77600879,0.139311672,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4008900,2012-12-06,48,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5580178,2012-12-06,79,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.857265348,2.855063456,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8106598,2012-12-06,105,2.0,6.0,2.0,66772450.69,9553,0,False,13890,8.233954565,1.444097663,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4015800,2012-12-06,38,2.0,6.0,2.0,11391678.48,19940,0,False,247469,1.001468374,3.481845093,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4050000,2012-12-06,35,2.0,6.0,2.0,7759253.984,32071,0,False,37807,2.761011009,1.22481881,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
10350000,2012-12-06,78,2.0,6.0,2.0,10046857.44,76156,1,True,130229,4.92688975,4.480835929,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4140682,2012-12-06,44,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.579933676,2.370081471,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4588500,2012-12-06,43,2.0,6.0,2.0,10842309.74,85219,0,False,221709,23.2785783,4.854494726,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3398250,2012-12-06,34,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3871250,2012-12-06,43,2.0,6.0,2.0,21494094.8,7122,0,False,9553,5.595300675,4.540853936,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2716100,2012-12-06,37,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.857265348,2.855063456,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7923741,2012-12-06,49,2.0,6.0,2.0,10071560.22,7538,0,False,5740,2.761011009,4.13248145,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6000000,2012-12-06,38,2.0,6.0,2.0,7984443.568,142243,0,True,31167,2.409100783,0.732149102,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7650000,2012-12-06,51,2.0,6.0,2.0,8841267.454,100846,0,False,94564,2.372929132,0.742338228,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
10413520,2012-12-06,78,2.0,6.0,2.0,12583535.69,178473,0,False,21155,2.256098719,1.250605833,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5220272,2012-12-06,63,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3063350,2012-12-06,31,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4035200,2012-12-06,38,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5814000,2012-12-06,76,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6030000,2012-12-06,41,2.0,6.0,2.0,8338438.453,94236,1,False,81980,8.447844001,0.151459733,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5014900,2012-12-06,51,2.0,6.0,2.0,11391678.48,19940,0,False,247469,0.913143882,3.262172437,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5390950,2012-12-06,68,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6800000,2012-12-06,38,2.0,6.0,2.0,24813850.39,174831,0,True,178264,1.072489819,2.368234989,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
990000,2012-12-06,44,2.0,6.0,2.0,4602089.659,130229,0,False,48439,2.074126038,1.86953976,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7000000,2012-12-06,49,2.0,6.0,2.0,3799999.352,76308,0,True,118945,2.32576009,1.848218445,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5564090,2012-12-06,70,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6375600,2012-12-06,79,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5770800,2012-12-06,68,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3830500,2012-12-06,43,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7500000,2012-12-06,39,2.0,6.0,2.0,5333221.259,64931,0,False,73148,1.754553805,0.957209122,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2920500,2012-12-06,35,2.0,6.0,2.0,7878765.473,32241,0,False,39873,8.713244028,2.743131524,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6600000,2012-12-06,51,2.0,6.0,2.0,10518366.87,118945,0,False,104410,2.844568373,0.687690859,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6100000,2012-12-07,39,2.0,6.0,2.0,11324091.93,113897,0,False,125111,1.057445026,2.997766005,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5433900,2012-12-07,61,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
2000000,2012-12-07,34,2.0,6.0,2.0,7887684.174,104434,0,False,105663,2.486734751,1.278288671,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6700000,2012-12-07,46,2.0,6.0,2.0,16751119.46,155427,0,False,156377,3.016948094,1.283808367,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8700000,2012-12-07,54,2.0,6.0,2.0,11754772.16,247469,0,False,165727,1.925107892,4.493355484,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4975100,2012-12-07,60,2.0,6.0,2.0,21494094.8,7122,0,False,9553,2.769541598,4.841626763,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
11357100,2012-12-07,75,2.0,6.0,2.0,5333221.259,64931,0,False,73148,3.43409623,0.734320749,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4089663,2012-12-07,44,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.327448665,2.580996903,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
10100000,2012-12-08,51,2.0,6.0,2.0,8087656.379,116742,1,True,123280,1.220871943,1.646224748,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4514400,2012-12-08,45,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4142480,2012-12-08,43,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6700000,2012-12-10,39,2.0,6.0,2.0,10046857.44,76156,1,True,130229,4.102222142,2.769782251,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4100000,2012-12-10,32,2.0,6.0,2.0,4389199.094,28537,0,False,32071,2.761011009,3.653097938,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6000000,2012-12-10,79,2.0,6.0,2.0,7792845.494,21155,0,False,942118,10.74465381,1.04283827,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4284622,2012-12-10,44,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.327448665,2.580996903,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4239839,2012-12-10,51,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.857265348,2.855063456,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7371028,2012-12-10,73,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
14715300,2012-12-10,78,2.0,6.0,2.0,17526506.21,118843,0,False,111023,4.704222346,3.100283994,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5140640,2012-12-10,60,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
9500000,2012-12-10,58,2.0,6.0,2.0,9249237.174,156377,0,False,53786,2.269686874,1.627782506,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6056820,2012-12-10,79,2.0,6.0,2.0,11391678.48,19940,0,False,247469,1.001468374,3.481845093,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8100000,2012-12-10,55,2.0,6.0,2.0,16751119.46,155427,0,False,156377,2.394977969,0.630871338,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6230000,2012-12-10,30,2.0,6.0,2.0,4662813.069,73007,1,False,85956,2.174547554,0.798769124,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5798496,2012-12-10,138,2.0,6.0,2.0,10071560.22,7538,0,False,5740,2.761011009,3.229809622,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6000000,2012-12-10,44,2.0,6.0,2.0,4808269.831,101708,0,True,101982,2.903095042,1.07788736,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5571000,2012-12-10,61,2.0,6.0,2.0,11391678.48,19940,0,False,247469,1.001468374,3.481845093,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
9200000,2012-12-10,71,2.0,6.0,2.0,7905261.321,85956,1,True,85083,1.309457376,3.569293977,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3059062,2012-12-10,34,2.0,6.0,2.0,7632939.805,78810,0,True,87713,2.894450709,0.57643715,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4473000,2012-12-10,49,2.0,6.0,2.0,66772450.69,9553,0,False,13890,9.114525779,1.840029504,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4160000,2012-12-11,38,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4595500,2012-12-11,50,2.0,6.0,2.0,66772450.69,9553,0,False,13890,9.114525779,1.840029504,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7352800,2012-12-11,40,2.0,6.0,2.0,9249237.174,156377,0,False,53786,1.285583187,1.157500634,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3848560,2012-12-11,53,2.0,6.0,2.0,7878765.473,32241,0,False,39873,7.288460706,0.657275427,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
9989788,2012-12-11,82,2.0,6.0,2.0,12583535.69,178473,0,False,21155,1.156608495,2.414417794,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3348000,2012-12-11,36,2.0,6.0,2.0,66772450.69,9553,0,False,13890,9.114525779,1.840029504,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6399200,2012-12-11,84,2.0,6.0,2.0,11391678.48,19940,0,False,247469,0.913143882,3.262172437,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4417850,2012-12-11,59,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6500000,2012-12-11,34,2.0,6.0,2.0,4787424.272,96959,0,False,78810,1.633016148,2.478885151,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6654530,2012-12-11,72,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6950000,2012-12-11,38,2.0,6.0,2.0,2104404.816,26943,0,False,80917,1.675079176,1.403606552,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4194350,2012-12-11,56,2.0,6.0,2.0,66772450.69,9553,0,False,13890,6.422674256,2.489942235,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5501938,2012-12-11,78,2.0,6.0,2.0,7307410.574,75377,0,True,116742,1.482746099,4.081282581,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4700000,2012-12-11,34,2.0,6.0,2.0,8464344.053,85721,0,True,145088,5.192558065,0.367498113,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
1100000,2012-12-11,38,2.0,6.0,2.0,9780189.547,37807,0,False,38075,2.761011009,3.700637617,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4592592,2012-12-11,64,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4484066,2012-12-11,61,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
14418000,2012-12-11,80,2.0,6.0,2.0,9249237.174,156377,0,False,53786,2.025351406,1.260517241,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5174400,2012-12-11,67,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4031040,2012-12-11,41,2.0,6.0,2.0,21494094.8,7122,0,False,9553,3.121542452,4.586082038,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3347231,2012-12-11,37,2.0,6.0,2.0,52995275.39,13890,0,False,21819,15.83945056,0.464679349,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8550000,2012-12-11,60,2.0,6.0,2.0,5725729.259,122873,0,True,60315,3.104337595,1.696841541,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
1980000,2012-12-11,75,2.0,6.0,2.0,10508030.1,81887,0,True,57107,0.602818475,0.133008782,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
7200000,2012-12-11,44,2.0,6.0,2.0,11754772.16,247469,0,False,165727,3.489883152,5.499868666,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4764911,2012-12-11,62,2.0,6.0,2.0,25536296.81,4001,0,False,17790,2.860615885,3.038956449,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6419576,2012-12-11,76,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6114610,2012-12-12,76,2.0,6.0,2.0,21494094.8,7122,0,False,9553,9.019192407,3.585317738,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5200000,2012-12-12,30,2.0,6.0,2.0,4602089.659,130229,0,False,48439,0.957126119,1.619029101,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4000000,2012-12-12,40,2.0,6.0,2.0,8287309.439,125354,0,True,145576,1.781964092,2.761994905,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
8000000,2012-12-12,48,2.0,6.0,2.0,9282438.657,143661,0,False,112221,1.68384876,0.106172449,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6550000,2012-12-12,42,2.0,6.0,2.0,5586342.585,83502,0,False,57405,1.298459326,4.44412562,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5000000,2012-12-12,32,2.0,6.0,2.0,7984443.568,142243,0,True,31167,3.249882929,0.96947467,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5014900,2012-12-12,51,2.0,6.0,2.0,11391678.48,19940,0,False,247469,4.721044964,1.905125046,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5300000,2012-12-12,36,2.0,6.0,2.0,7126815.285,87713,0,False,100846,5.316335645,0.298549164,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3596615,2012-12-12,36,2.0,6.0,2.0,40366999.51,21819,0,False,7341,8.45855358,0.478623108,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
6300000,2012-12-12,35,2.0,6.0,2.0,5704502.19,106445,0,True,85956,2.1885068,1.984305422,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
999000,2012-12-12,30,2.0,6.0,2.0,6982964.492,111374,0,True,89467,0.61200754,0.799215492,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5486450,2012-12-12,55,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.581460653,1.165004998,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5770800,2012-12-12,68,2.0,6.0,2.0,66772450.69,9553,0,False,13890,6.422674256,2.489942235,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5649280,2012-12-12,64,2.0,6.0,2.0,8097031.584,31167,0,False,219609,9.607782856,0.745955414,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3044540,2012-12-12,38,2.0,6.0,2.0,66772450.69,9553,0,False,13890,7.132375028,2.257240227,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
5642611,2012-12-12,74,2.0,6.0,2.0,25536296.81,4001,0,False,17790,5.237762002,2.639041099,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
1000000,2012-12-12,35,2.0,6.0,2.0,5704502.19,106445,0,True,85956,1.851090264,2.243083691,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
3059062,2012-12-12,34,2.0,6.0,2.0,52995275.39,13890,0,False,21819,15.83945056,0.464679349,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
4799477,2012-12-12,63,2.0,6.0,2.0,25536296.81,4001,0,False,17790,3.254957188,2.972639729,108.6,17442.1,379.2,7.6,0.018015541,41.01,33.1
